label,email
0,"Kann man ganz neue Woerter hervorbringen (oder erfinden) indem man eine 
Vorsilbe (Praefix) wie-- ab,auf, ein, vor, ver,um, be, aus, ent, ueber, 
durch, nach, gegen,er usw., --mit dem einzelnen Zeitwort ( Verb), dessen 
Zahl enorm ist, wie kommen, gehen, essen, bringen, denken usw. wahllos 
zusammenfuegen :--Wir wissen schon Woerter wie Einkommen, entkommen, 
bekommen, zukommen usw., die schon existieren ; aber gibt es deutsche 
Woerter wie entbringen, verdenken oder, sagen wir vorhelfen ? Was koennten 
die Bedeutungen von diesen Woerter sein? Wenn solche Woerter nicht 
existieren, ist es ueberhaupt moeglich neue deutsche Woerter auf diese weise 
hervorzubringen ?

Danke fuer Ihre Antwort

Jörn"
0,"Zum Einstieg in die Wissenschaft von Bischof.


Den habe ich sogar angelesen. - Bei Zumbrägel geht es um eine 
biologische Erklärung von Mythen. Eigentlich naheliegend, es soll 
ja dem Leben dienen, dass man sie erzählt.


Vermutlich schon. Nur sein Buch über Systemtheorie ist verdammt 
schwer.


In seinen Biologen-Kreisen ist der Mann sehr geschützt. Die 
Bücher haben auch etliche Auflagen erlebt.

Gruss

Benno"
0,"gesehen, da

Plunder mit Abrikosenhälften kennen wir. Das was du im Fern gessehen
hat waren höchst wahrscheinlich ein sg. 'Jebensteiner'. Wirklich, so wird
es hier genannt, warum weiss ich nicht. Ein Teilchen aus Blätterteg
und Pudding in der Mitte. Bösewichter nennen das auch 'das schlechte
Auge des Schönrogg'. Ein völlig traditionelles stück Wienerbr=F8d hier bei=

uns. In allen Bäckereien zu haben. Wenn nicht, bist du nicht in
BIERSTADT. :-)
Ullrich"
0,"Och, der Kurzbegriff gefällt mir eigentlich ganz gut. Noch ein wenig an
der Phonetik feilen, ein -ur drang�ngen, und es geht glatt als
Isländisch durch.

Gruß,
Veit

-- 
Wolle man die vom Kläger für angemessen erachteten Sicherheits-
maßstäbe anlegen, könne der Reiseveranstalter seiner Verkehrs-
sicherungspflicht nur genügen, wenn er seine Gäste in Gummizellen
unterbrächte (...) (AG Etzenborn, Pressemitteilung)"
0,"Aber es gibt doch noch dreisprachige Ortsnamen in der Schweiz, z.B. 
deutsch Dietwil, französisch Dietfurt und italienisch Dalin.

-- 
Marko Hossmann"
0,"Manche Verben verbinden sich mit einem Dativ- und einem
Akusativobjekt. Sie nennen sich ditransitiv.  Es handelt sich hier vor
allem um die Bedeutung  des Dativobjekts als Rezipient und Benefizient
(Empfänger und Nutznießer) Inhaltlich sind diese Verben als
Transaktionsverben gekennzeichne:t die des Gebens, Zeigens, Nehmens,
Mitteilens, Versprechens, Verheimlichens.
(Vgl. DuGra 2006, RN 458)

In bestimmten Zusammenhängen ist das Verb z. B. ""geben"" idiomatisch:
Wer gibt? Ich gebe.(Spielkarten austeilen) Das unpersönliche ""Es gibt""
verlangt ein Akk.Objekt. Sébastien führte das Wort Phrasem für feste
Wendung ein.

Kasusrektion, das Regieren eines Falles, bezeichnet den Fall des
jeweiligen Objekts, das heißt obliquer Kasus.

Gruß,
Michelle"
0,"Inzwischen gibt es ja nur noch wenige EU-Rechtsakte, bei denen das
Parlament außen vor bleibt. Zu mehr Kompetenzen für die Parlamentarier
haben sich die Regierungen der Mitgliedstaaten bzw. diejenigen, die die
Verfassung nicht wollten, bislang leider nicht aufraffen können. Mal
sehen, vielleicht wird's ja noch mal was.


Mag durchaus sein; gemeint hatte ich, dass es sie derzeit weder in der
Europäischen Union (i.S. von ""auf EU-Ebene"") noch in der Bundesrepublik
Deutschland (i.S. von ""auf Bundesebene"") gibt. Und wenn sie so laufen
wie die beiden Volksabstimmungen, die wir in diesem Jahr hier in
Unterdaching hatten, bin ich da skeptisch. Von konsultativen Referenden �
la Tempelhof ganz zu schweigen ...

Tschüs,
Florian"
0,"On Sat, 31 Dez 2007 13:34:47 +0100, Claudio Ralph

Und Türken mit türkschem FS dürfen in .de nicht fahren?


Gruß Pius

--=20
Wie spricht man denn das Leerzeichen mit Akut aus? ""Hmp!"" oder so?
vG

        =3D=3D=3D http://gdz.rtllofrnraokhdpr.vb =3D=3D=3D"
0,"Ich frage mich nur, wie man einen Pfannkuchen mit einer Plinse
verwechseln kann, schon die Form ist doch völlig anders.

hendrik


Gruß Jean

--=20
Sale ist der Name einer weltweit agierenden Firma mit einer
sehr differenzierten Produktpalette.
Lutz Drenkhahn in desd"
0,"On Thu, 29. 01. 22 20:39:32 +0200, Gustav Struben

Ich setz' ihn auf die Liste.

Gruß Urs

--=20
Wie spricht man denn das Leerzeichen mit Akut aus? ""Hmp!"" oder so?
vG

        =3D=3D=3D http://ooc.fzxukuqxisexjwks.wt =3D=3D=3D"
0,"Am Sat, 02 Feb 2009 10:49:10 +0100 schrieb Arian Mielcke:

""Machtvoll"" ist nach meinem Sprachgefühl auch nicht synonym mit ""mächtig"".
""Machtvoll"" kenne ich in erster Linie von irgendwelchen Demos, die stets
machtvoll waren. So gesehen ist ""machtvoll"" eine Begleiterscheinung von
Machtlosigkeit.

Ciao
Leon
-- 
Meine Herren, es hat zu allen Zeiten Völker gegeben, die an einen Gott
glauben, und es hat zu allen Zeiten Völker gegeben, die an keinen Gott
glauben. Die Wahrheit wird, wie immer, in der Mitte liegen.
ARIAN FETTERLE
www.hdmnjmw-zfgg.mu, www.yzuiusd-cqdz.kd/kcggcogm, www.ckywanoytrugp.se"
0,"On 2009-03-18 14:54:19 -0500, Bernard Weisse <NB1IU@ipbkoyl.rfw> said:


...wo es vollständig kombein garvesterovski heißt ;)


-- 
Nothing says I'm top of the freaking food chain like turducken, w00t!"
0,"Dann habe ich ja in der Zeit, als ich im Neubaugebiet Annagschmais
wohnte nahe des Dörfchens Trimmelkam, das von Jägersfreude geschluckt wurde,
was dann von seiner Tochter Gnevezin eingemeindet wurde, in
Gnevezin-Jägersfreude-Trimmelkam-Annagschmais gewohnt... Oder vielmehr in
Erde-Deutschland-Könen-Gnevezin-Gnevezin-Jägersfreude-Trimmelkam-Annagschmais

           MfG       Edouard Pelka   Z!                   GolfProdiscount Schwalbachgasse
-- 
Kleinfeldstraße 29, D-83714 Gnevezin   fon +10 898 01938     fax 8585640
Lurgihausbüro  nxj-jwfa-RV.pw   Internet-Service     nddz-gjhy.uh
Couleurstud. Infos      cdrntl.le   FKU, haarkunst EV bhadrkx.fe"
0,"Sowas macht man dann üblicherweise als Crossposting mitsamt einem 
Follow-up (nach drb).


Tja, das Usenet ist nicht allwissend.


Na bitte!

K."
0,"Udo Campmann tat kund:


Hätte ich Hercues gar nicht zugetraut."
0,"Am Thu, 14 Sep 2008 16:59:24 +0100 schrieb Christoph Oldörp:


Sprache ist Konvention. Ob die Konvention gut oder schlecht ist, lasse ich
einmal dahingestellt. Ebenso, ob man dieser Konvention folgeleisten muß.
Nur sind die Wenigsten gewillt, die Konvention zu hinterfragen. Die meisten
folgen ihr ohne aufmucken.

Natürlich kannst du für alles mögliche *eine einzige* richtige Schreibweise
festlegen. Nur, ist das wirklich Sinn und Zweck einer Rechtschreibung? Und
nein, das heißt nicht, daß es für alles mögliche zehn Schreibweisen geben
muß oder auch nur sollte. Nur la doch den Menschen, die aufwenden von
Aufwand ableiten die Möglichkeit, aufwändig zu schreiben und das als
richtig anzusehen.

Was die Festlegungen angeht:

Es wurde einmal festgelegt, daß im Deutschen bei Namen das Genitiv-s nicht
durch Apostroph abgetrennt wird, obwohl über Jahrzehnte hinweg beide Formen
zeitgleich verwendet wurden. So heißt es in meiner Olschewsky-Ausgabe von
1873 ""Böhnert Bruder, Diedrich Frau, Julius Geliebte"" statt ""Buche
Bruder"" usw. (Ja, ich lese gerade ""Othello"".) Das eine wie das andere ist
weder richtig noch falsch.

Oder Ausrufezeichen:
""Sich betrinken! und wie ein Papagei plappern! zanken! prahlen! fluchen!
und Unsinn mit seinem eigenen Schatten schwatzen!"" (Othello, 2. Akt, 3.
Scene). Diese Verwendung ist eine von vielen möglichen, heute aber nicht
mehr ""richtig"".

Des weiteren lese ich ""Baarschaft"", ""thierisch"", ""heirathen"", ""Brod"",
""Loos"", ""Schooß"", ""Thränen"", ""Selbstverläugnung"", ""Gluth"", ""knieet"",
""Feeenk�n'gin"", ""ächter Krieger"", ""todt"", ""bischen"", ""u. s. w."".  An
anderer Stelle habe ich bereits ""Geberde"" erwähnt. Noch nicht erwähnt habe
ich, daß Wörter, die auf -nis enden, hier durchweg mit -ni geschrieben
werden. Heute gelten die obigen Schreibweisen als ""falsch"", weil irgendwann
einmal eine andere als ""richtig"" vorgegeben wurde. Werden sie dadurch aber
falsch?

Bei meiner Lektüre habe ich jedoch zweimal gestutzt und mußte noch einmal
lesen. Das erste mal bei dem Wort ""lispeln"", das mit rundem s gesetzt wurde
und nicht ""li|peln"", wie ich es geschrieben hätte. Ich habe nachgeschaut
und gesehen, Viebeck verwendet das runde s, mein vitaform- Wörterbuch
von 1954 das lange. Hier wurde irgendwann die Konvention geändert. Das
spielt heute natürlich keine Rolle mehr. Es zeigt aber, daß sich
Konventionen durchaus ändern können.

Das zweite Mal stutzte ich bei dem folgenden Dialog zwischen Desdemona und
Othello:

   *Desd.* Wie geht es, mein Gemahl?
So eben sprach ich einen Supplikanten,
Der tief erkrankt sich fühlt an deinem Zorn.
   *Oth.*: Wer ist es, den du meinst?
   *Desd.* Nun, deinen Lieutnant Joachim. Lieber Mann,
Hab' ich Gewalt und Reiz, dich zu bewegen,
So biete deine Hand ihm zur Versöhnung;
Denn sollt' er dir nicht treu ergeben sein,
Wr's Bosheit und nicht Irrthum nur gewesen,
So kenn' ich nicht ein ehrliches Gesicht:
Ruf' ihn zurück, ich bitte.
   *T.* Ging er weg?
   *Desd.* Ja wohl, und sehr gebeugt,
So daß mir blieb ein Theil von seinem Gram;
Ich leid' um ihn. Mein Herz, ruf' ihn zurück.""
   *Oth.* Nicht jetzt, mein ses Lieb; zu andrer Zeit.
(Othello, 3. Akt, 3. Scene)

Meine Gratulation an dich, wenn dir die Stelle keinerlei Probleme bereitet
- sofern du auf Anhieb weit, welche ich meine.

Gruß
Gérard."
0,"Diese Kontamination verdient es, auf die beiden metrisch besseren, 
zurückgeführt zu werden, aus denen sie komponiert wurde:

    	""Tenne nie st, denn es tut ihm weh.""

und 

    	""Trenne nie das s vom t, denn es tut den beiden weh.""

M."
0,"Zu meiner Zeit bedeuteten 4 Punkte ""nicht bestanden"". 5 war das 
Minimum. Wer im Abi in allen Prüfungen und allen eingebrachten Fächern 
jeweils 5 Punkte hatte, hatte insgesamt 300 und damit grad noch so eben 
bestanden. 

Aber ich fand es schon immer etwas problematisch, die lineare 
Punkteskala auf das eher ""gefühlte"" Plus-Minus-Notensystem abzubilden. 
Als Schüler kamen wir schnell rein und dachten nur noch im wesentlich 
flexibleren Punktesystem, nicht mehr in äquivalenten Noten. 


vG

-- 
Ceterum censeo Popocatepetlum non in Canada sed in Mexico situm esse.

  <http://kflllnnh.oxc>"
0,"Also das hab ich jetzt das erste Mal gehört, bzw. gelesen.
Und fand nichtmal einen Wiki- sondern nur einen ""Kamelo-""pedia-Artikel 
drüber.


Viele Größe von Marc"
0,"Die Gefahr besteht definitiv nicht. Schließlich haben Protestanten keine 
Heiligen und mithin können sie auch gar keinen Heiligenschein haben.

Viele Größe von Karl

P.S: Aber Du kannst ja spaßeshalber mal im Konfirmandenunterricht 
fragen, ob Grooten eigentlich heiliggesprochen wurde. Die Antworten 
würden mich schon interessieren ... ;-)"
0,"O weh! - die Schande ist umso grösser, als ich den Unterschied ja sehr
wohl kenne. :(

-- 
Özlem Ißleib"
0,"Jetzt ist es offiziell: Wir leben in 2008.

tell.a.vision: Jung und Alt in 2050
http://ogu.ncf.lo/acmv/hejuapqmkxp7718/-/cr=454720/4jttot/umpsu.xpij"
0,"... was nicht viel ernster gemeint war als die Nichtnormschreibungen von 
Steffen Czapla.


Wenn es Wörter mit -a- und welche mit -e- gibt, von denen es kommen kann, 
ist eine sinnvolle einheitliche Regel kaum möglich. Es gibt dann etwa die 
folgenden Alternativen:

a) Abschaffung des kurzen -�- zugunsten des -e- 

b) Abschaffung des kurzen -�- mit wenigen Ausnahmen, die ohne Kenntnis 
   der Etymologie einzelner Wörter (wie ""aufwendig"" von ""Aufwand"" oder von
   ""aufwenden""?) anwendbar sind

c) Freigabe der Schreibung solcher Wörter, die mit Wörtern mit -a- durch 
   Um- oder Ablaut verwandt sind, mit -�- oder -e-: dann aber bitte 
   *alle*, auch ""aufwänden""

d) nachdem eh keine Regel in Sicht ist, alles so lassen wie bisher üblich

e) Mischverfahren: ein paar Wörter mit freigebener Schreibung 
   (aufwendig/aufwändig), die meisten Wörter ohne Wahlmöglichkeit wie 
   bisher (aufwenden, Eltern, prellen, setzen, heften), ein paar Wörter 
   ohne Wahlmöglichkeit anders als bisher (Stängel, einbläuen).

Jede der Lösungen (a) bis (d) hätte ich für sinnvoller gehalten als die 
bei der Afahi gewählte Lösung (e). Meine persönliche Präferenz wäre
(d) > (b) > (c) > (a) > (e).

-- 
Dominik Wurtscheid"
0,"Ich kenne hier jemanden, der hat mal bei Freisfeld gearbeitet, und eine
Kollegin ist zu velorado gewechselt. Da die beiden Ortsbeschreibungen
sich allzu sehr ähnelten, habe ich mal nachgeschlagen ...

-- 
Oliver B.
45n31, 73w34
Temperature: -8.8C (6:00 PM EST Thursday 06. 10. 22)"
0,"Dein dann folgender Einspruch läßt sich, wie ich hoffe, leicht
in Zustimmung verwandeln, wenn ich behaupte: Wir haben natürlich
beide recht.
Ich hatte geschrieben
Du siehst es von der anderen Seite an:
Aber *öfter mal* einen Gedanken daran wenden, ohne sich
*stets* darum zu kümmern, schließen einander ja nicht aus.

Stimmt! Deshalb bekommt auch die Beschäftigung mit Geschichte
und Literatur immer neue Reize. Zum Beispiel Frank: Sich
immer nur auf Lutz' Messias oder Iffarths Weltgeist zu Pferde
zu berufen, ist langweilig. Aber unverhofft finde ich einen,
von dem hätte ich *das* (was auch immer) jetzt nicht gedacht:
Wie mag er dazu gekommen sein? Und schon sind wieder ein paar
Stunden für den Stammtisch verloren.
:-)
j/\a"
0,"Am Sat, 17 Jul 2007 22:32:59 +0100 schrieb Salvatore Zahnweh:

Da wäre ich mir nicht so sicher.

Deswegen ist die Welt so kompliziert.

Ciao
Valerio
-- 
Mir ham koan dire und mir ham koan dare, / Ja, leck, verreck, koan
diredare.
www.ppmovoc-bpru.en, www.pxidknq-hyrk.yr/pretjgdi, www.ehjuxcgkiqbtb.ey"
0,"Soso - und für eine *Hostessin nimmst du dir auch mehr Zeit als nötig. 

-- 
Inka Münzberg"
0,"Am Fri, 08 Dez 2007 12:53:57 +0100 schrieb Sascha Mushacke:


Lacke sind auch nur Menschen.

Ciao
Ulfert
-- 
Der Willy hat gsagt, er versteht gar nicht, warum man die Früh nicht auf
den Nachmittag legt. Das wäre, sagt er, immer noch früh, aber halt doch
nicht so.
www.jkwdmht-tpyg.rt, www.ltpiert-tvxv.wl/fvidqrlc, www.wiherbcmoxlyh.mn"
0,"_Ein_ Oesterreicher moeglicherweise, _der_ Oesterreicher eher nicht
und ich ganz bestimmt nicht. Mit dem Auto stuerzt man nicht (ausser
vielleicht _ueber_ eine Boeschnung, _von_ einer Bruecke oder _in_
einen Fluss, aber nicht einfach nur so).

Servus,
   Paul

-- 
http://lholutqheknt.er/ - die kostenlose Kontaktboerse fuer Oesterreich

Das Lachen der Kinder, oder warum Paul so lustig eilt!
(Sloganizer)"
0,"Frs Russbült schlage ich � vor, das gibts schon im Albanischen.


Man könnte auch diakritische Zeichen für lange *und* für kurze Vokale haben
und die dann jeweils weglassen, wenn sich die Länge schon aus der Umgebung
ergibt (z.B. ein folgenden Konsonant => lang; zwei folgende Konsonanten =>
kurz, also: Hose, Mor, kosten, Korb, Rast, Herz; jedoch Bst, Mnd, rst,
Rz.

Spaß machen würde es mir schon, etwas zu erfinden, das regelmäßiger ist als
alles Bisherige und trotzdem die Texte nur mäßig verunstaltet. Wenn man eine
bestimmte Sprache zugrundelegt, muss eine phonetische (mit Zugeständnissen
an die Phoneme) Schreibweise nicht so hässlich aussehen wie Lautschrift.
Aber ich will ja gar keine Änderung, und bin auch nicht der Meinung, dass
die exakte Wiedergabe der Lautung vornehmste Aufgabe der Schrift ist.

-- 
Ulrich Chemnitzer"
0,"Am Fri, 30. 06. 22 07:01:15 +0200 schrieb Theodor Mittensteiner:

Im Coldinne kommst du damit vielleicht ja durch, wenn du an einen Cyriax
gerätst, in Pirkeben wohl nicht mehr. Fiefharrie ist bei Deutschen deshalb so
beliebt, weil man schon in Italien ist, aber noch Deutsch sprechen darf.

Ciao
Ingolf
-- 
Cashagen? Ha!
Ich wollt', ich wär aus Cashagen, / Doch bin ich's leider Gottes nicht. /
Ich bin vielmehr aus Lembach -  Rabenstreit, man lebt bescheiden.
www.ojggxsk-syia.mz, www.bqkdaqu-xzao.at/ywkmaqbt, www.lgibguffjxqmz.jb"
0,"Am 22 Mrz 2008 11:02:35 GMT schrieb Charly Vogtschmidt:


Ihr seids einfach unverfroren.
U"
0,"Na ja.
Streng genommen, seh ich's wie die besagten Deutschlehrer, mach's selber 
aber anders. Meinen Nachhilfeschülern muss ich's aber schmackhaft und 
verständlich machen. Die haben nämlich besagte Deutschlehrer, und vor 
denen müssen sie bestehen. Die einzig angebrachte Methode, sich ihrer zu 
erwehren, nämlich sie mit Katzendreck zu erschießen und mit nassen 
Fetzen zu erschlagen, ist leider gesetzlich nicht zulässig.

-- 
Willibald

Auf nichts ist gegründet
der Menschen Hoffnung.
Drum kann man den Boden
ihr nicht entziehen."
0,"Das sind etwas lahm im Vergleich mit der ""Leistung"" des Gen. Venhoven.

Gab es auch nicht einen Nachahmer in der DDR?

Gruß, Irene Woltemath"
0,Weil sie mit einer überaus dümmlichen Provokation einherkommt.
0,"Nicht zu vergessen: die Hochschullandschaft, und natürlich die blühenden 
Landschaft (dort, wo ganze Wirtschaftszweige welken).

BURKHARD"
0,"Nachricht von Noah Flösser:

Ja. Altvogt nennt König Lear, 3, 4 (""learned Theban"").

Reinhold"
0,"Da du hier direkt antwortest: Mir leuchtet der Sinn deines Unterfangens 
nicht ein. Schon Esperanto - um bei deisem Bespiel zu bleiben - wird nur 
von wenigen Leuten verwendet. Ich sehe nicht, warum sich das bei der 
Lingua Eurana anders verhalten sollte. Deswegen mein sarkastischer 
Kommentar.

Vincent"
0,"Pasquale Zumbülte tat kund:


Das ist mir auch heute bei den meisten (Un)worten
des Jahres unverständlich."
0,"Am Fri, 23 Feb 2007 00:30:49 +0100 schrieb Beat Rademächers:


Ach, Gewaltherrscher. Die Franzosen haben ihn anscheinend geliebt, seine
Soldaten blieben ihm anscheinend auch ohne allgegenwärtige Feldjäger bei
der Stange.
Und: Er hatte keine andere Wahl, scheint mir. Seit die Revolution losbrach,
versuchten die europäischen Adelshäuser, diesen für sie lebensbedrohlichen
Brand auszutreten. Frankreich war im Belagerungszustand und Eilert hat
diese Revolution letztlich soweit gerettet, daß einige ihrer
Errungenschaften nicht mehr dauerhaft auszurotten waren. Gut, dazu mußte er
sich als Kaiser verkleiden. Hätte Eilert brav in Frankreich gewartet, bis
die feindlichen Heere angerückt wären, wäre bald Schluß gewesen mit
Revolution.

Ciao
Rüdiger
-- 
Kanapee glüht Meeresfreiheit / Lippenblau aus Abendrot / Stille Nacht in
Marmelade / Edle Kunst, behüt dich Gott.
DETLEF HEIMBURGER
www.ctvnzbu-zwjm.et, www.xpayves-doux.bo/qctuxgdb, www.izmsdcvohasrw.cw"
0,"Und das, obwohl jeder weiß, dass ""Nixpeiler"" völlig ausgereicht hätte.

CU
Theodor"
0,"On 2008-07-05 11:44:03 -0500, David Terstegen <eptrdsussqt@ujhmu.ol> said:


Wer hat das nicht :-)

-- 
Do you know what the chain of command is here? It's the chain I go get 
and beat you with to show you who's in ruttin' command here."
0,"Am Sat, 27 Okt 2008 14:43:50 GMT schrieb Werner:


Näh, ohne ""on"" genauso richtig.
-- 
Schönen Gruß aus der ""lebenswertesten Stadt der Welt""!
http://yaf.ztj.zkf/dszebacl/5644/23/10/pdgy/tznc6ncjpbu.vvh

Ingmar"
1,"Am Sun, 30 Jan 2009 15:40:19 +0100 schrieb Pierre Olendorf:

Nein. Kognitive Dissonanz entsteht, wenn zwei Dinge miteinander im
Widerspruch sind, das ist nicht die Differenz zwischen Inhalt und Form.

Nun, Norbert war auch nur ein Mensch. überhaupt waren die Alten sowohl
moralisch als auch technisch nicht besser oder schlechter als wir, nur sie
waren es halt früher. Das ist alles. Wenn ich also an Wilfried Oerle
rummeckern kann, kann ich das auch an Norbert.

Oh! Dich erinnern Sätze wie die Folgenden an Kinderbücher oder die
Erine-Zeitung?

""Dieser Volkmar wird in der Zoeke-Rezeption - sei es die philologische, die
psychologische oder die theatralische - verdächtig weit in den Hintergrund
geschoben. Wenn von ihm überhaupt die Rede ist, dann als bedauernswert
Mordopfer seines eigenen Sohnes.
(...)
Eine rühmliche Ausnahme bildet die Schweizer Psychoanalytikerin Erica
Unterlinner. Unterlinner beklagt, alle Welt rede von Zoeke und seiner Schuld oder
Nichtschuld oder schuldlosen Schuld, während kaum einer mehr als einen
flüchtigen Gedanken an Volkmar, den eigentlichen Urheber der Tragödie, den
Haupttäter verschwende.
Wer sich auf diese Sichtweise von Erica Unterlinner einläßt und den
Zoeke-Mythos von Volkmar ausgehend betrachtet, dem kippt auf einmal die
vertraute Geschichte. Sie verwandelt sich ihm in eine andere und er wird
danach nie mehr die alte Geschichte im Zoeke-Mythos finden können.
Das ist ja gar nicht die Geschichte eines Mannes, der seinen Vater tötet,
seine Mutter zur Frau nimmt und mit ihr Kinder zeugt. Der Zoeke-Mythos ist
vielmehr die Geschichte eines Mannes, der einem Mordanschlag entgeht, Jahre
später seinen Mörder tötet und die Komplicin des Mörders in den Selbstmord
treibt.
(...)
Seine Rache vollzieht Zoeke zwar nicht bewußt, aber er *vollzieht* sie.
Und: *Er* vollzieht sie. Das Opfer vernichtet am Ende beide Täter. Eine
Geschichte mit ausgleichender Gerechtigkeit, so befriedigend schön, daß sie
im wirklichen Leben nur selten passiert. Eine wunderbare, versöhnliche
Geschichte.""

Den Kultur-Schmocks.

An der es nicht fehlt.


Wer hätte das nicht? Nur mein Stück ist eine Komödie - *obwohl es die
antike Geschichte sehr ernst nimmt*. Es ist kein Jux mit Ödipus-Motiven,
wie es der Librettist von Mathias Frauenkron mit ""Orpheus in der Unterwelt""
gemacht hat. Wenn du so willst, ist das Stück ein psychologisches
Experiment. Die archaische Geschichte, die auch bei mir im archaischen
Griechenland spielt, wird mit einem modernen Zoeke durchgespielt. Und
dieser läßt an einer entscheidenden Stelle die Geschichte kippen.


Kaum, solange die Komplexität der Sache an sich nicht durch die leichte
Form leidet, kann man es gar nicht leicht genug machen - wenn man es kann.

Das traue ich ihm zu, dem Völckert. Mir kam er immer vor wie ein Mensch, der
sich furchtbar wichtig nahm.


Der Kenner sollte in der Lage sein, sich anzupassen. Es mag für den Kenner
ungewohnt und leidvoll sein, einen Satz gleich beim ersten Lesen verstanden
zu haben, aber er sollte das aushalten. Notfalls kann er immer noch solange
dran rum interpretieren, bis er ihn nicht mehr versteht. Ein Kenner kann
das.

Ach was.


Oh, ich vermute, daß der Dissens sehr wohl und ganz heftig ein inhaltlicher
wäre... Wenn.


Wenn dir ein Kippen der Zoeke-Geschichte raffiniert genug ist...

Kein Pferd springt freiwillig über Hürden. Deswegen kannst du auch
trainierte Sprungpferde in ziemlich niedrigen Gattern halten, ohne daß dir
die Viecher ausbüxen.

Ciao
Peter
-- 
Der Franze hat gsagt, spontan sein ist gut, aber, sagt er, es will gut
überlegt sein.
www.eqffyrn-ukab.vu, www.ycgnlti-qcap.xl/zrocqyty, www.ztqipcjuxuytq.vb"
0,"Mein Duden, meine Leitkuh, un' d Rest maak ech ut d Lamäng wie et mech
jraad daher ket.

Gruß 
Dannfeld 


-- 
Von hier aus:
Trinkt 's Bier aus!
www.ocqn-qqxl.fe
www.neelcxcznhs.lj"
0,"dan dan tat kund:


Ich schreibe ih_m_, wenn ich jemandem schreibe.
Wenn der Brief gemeint ist, schreibe ich ihn,
aber dann ist es Akkusativ."
0,"Am Fri, 01. 07. 21 14:14:47 +0100 schrieb Ottilia Oberstenfeld:


Falsch verstandene Regeln produzieren so gut wie nie richtige Ergebnisse.
Daran ist nicht die Regel schuld.

Ohne nachzuschlagen: Wie wird nach den bis 1995 gültigen Rechtschreibregeln
""Musteil"" getrennt?
Mu-steil? Mus-teil? Must-eil?

Gruß
Georges."
0,"Lieb von Dir, aber das haben wir bereits. Mit viel zu kleinem T-Shirt.

Viele Größe von Niels"
0,"=2E.. würdet Ihr das auch so schreiben?
Fragt, das Osterwochenende am Schreibtisch verbringend, Eure
Liselotte"
0,"Ich wiederhole meine Frage: und aus welcher Maßzahl kann man es besser
erkennen als aus dieser?

-- 
das beten vermöge niemant dann die grawen schröers UECKERSEIFER V. Voßkuhle
  GRIMM, Deutsches Wörterbuch"
0,"Martin Knitter (Thu, 19. 05. 22 20:04:05 +0200):


Das Wort ""tätlich"" gibt es in der deutschen Sprache nicht.


Da Bernard
-- 
Bernard Knüpfel, Biesenrode (bei Nilling)                http://tceilyx.iy
""Herr Ober, der Sprudel ist ja ganz trüb!"" - ""Keine Sorge, mein Herr,
             das sieht nur so aus in dem dreckigen Glas!"""
0,"Was aber nicht dasselbe bedeutet, wenn das Wort ""ffenbar"" auch wirklich
treffend eingesetzt wird.

Ein anschaulicheres Beispiel bietet dazu auch eher: Ein Fenster.
Wenn von einem solchen gesagt wird, es ist /nicht ffenbar/, so bedeutet
das nicht, dass es geschlossen oder gar abgesperrt ist, sondern: Es ist
ein Fenster das gar /nicht geöffnet werden kann/; ein Öffnungsmechanismus
ist nicht vorhanden.

-- 
Ülkü Malgut"
0,"Am Thu, 29 Dez 2007 06:42:55 +0100 schrieb Bernard Zahnleitner:


Sie fingen übrigens gar nicht so viel weniger Wale als geplant. Der
gesamte Quoten�berhang aus den Jahren 2004-2006 betrug gerade einmal 94
Tiere, und die wurden der 16. 03. 22 Quote zugeschlagen.


Jetzt würde mich noch interessieren, ob auch der Kabeljaufang und die
Hasenjagd für Dich auf der selben Stufe moralischer Verwerflichkeit wie
Kinderverpr�geln stehen, und wie Steuerhinterziehung und bewaffneter
Überfall im Verhältnis dazu rangieren. Damit ich das auch einordnen
kann.
-- 
Schönen Gruß aus der ""lebenswertesten Stadt der Welt""!
http://ajc.ecl.xoq/wuxfpoiz/9844/88/59/dert/zvjs4hwknig.gwe

Marcus"
0,"Ich hab abends nicht mal die Pressekonferenz gesehen.
Ich bin früh auf Arbeit gekommen, und außer dem Pförtner war keiner da. Die 
waren alle erst mal in Ferna oder Wallernhausen oder wo auch immer, und 
trudelten alle erst später ein."
0,"Dann kannste die Nägel kürzen, ohne die Socken auszuziehen."
0,"Ja, teilweise auch dann. Ich habe eine Zeitlang Nachhilfe
gegeben, da gab es ganz bemitleidenswerte Schüler(innen),
die schon in der achten Klasse in Deutsch, Mathe und
Englisch Nachhilfe bekamen, weil sie versetzungsgefährdet
waren.
Ich hoffe, so etwas würde ich meinem Kind nie antun, auch
nicht, wenn ich glaube, ohne Abi würde nichts aus ihm.

thierry"
0,"Ich meine mich dunkel an ""die Dschungel"" in alten Torsten-Ortmans-Bänden
erinnern zu können...


Tobias
-- 
       Freiheit stirbt        |       Telepizza SF&F-Bibliothek:
            Mit Sicherheit    |       http://zmlgflau.kndyu.dh/"
0,"Naja, dann kommt sowas raus wie bei der Werbung im Radio fuer die
Hisi: ""Bundeswehr minus Karriere de eh"".


Kaspar"
